Id,Year,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,Player_Type,Position_Type,Position,Drafted
2537,2015,24.0,NW State (LA),1.9304,145.6031508,5.12,74.93,35.0,266.7,7.92,4.76,defense,defensive_lineman,DT,1.0
2538,2009,20.0,Illinois,1.8034,92.07925111,4.4,91.44,25.0,317.5,6.75,4.07,defense,defensive_back,CB,1.0
2539,2009,22.0,Ohio St.,1.8796,110.6765383,4.72,83.82,22.0,292.1,6.93,4.24,defense,line_backer,ILB,1.0
2540,2017,22.0,Tulane,1.8542,134.2633415,5.24,68.58,22.0,266.7,7.53,4.57,defense,defensive_lineman,DT,1.0
2541,2012,23.0,Florida St.,1.9304,112.4909078,5.06,,,,,,special_teams,kicking_specialist,P,0.0
2542,2012,23.0,Temple,1.8542,108.4085764,4.53,91.44,18.0,302.26,6.94,4.28,offense,backs_receivers,FB,1.0
2543,2011,23.0,Iowa,1.8288,108.4085764,4.77,80.01,20.0,294.64,,,defense,line_backer,OLB,0.0
2544,2017,21.0,Indiana,1.7272,92.98643585,4.76,77.47,16.0,294.64,7.18,4.46,offense,backs_receivers,RB,0.0
2545,2013,22.0,Connecticut,1.8542,109.3157612,4.57,96.52,30.0,314.96,,,defense,line_backer,OLB,1.0
2546,2016,,Tennessee,1.8796,101.1510985,4.48,88.9,17.0,312.42,6.9,4.13,offense,backs_receivers,WR,0.0
2547,2012,22.0,Montana,1.8542,111.1301307,4.82,76.2,26.0,279.4,7.26,4.28,defense,line_backer,ILB,1.0
2548,2016,22.0,TCU,1.8288,89.35769689,4.39,90.17,15.0,327.66,,,offense,backs_receivers,WR,1.0
2549,2017,22.0,North Carolina St.,1.8542,99.7903214,4.41,95.25,20.0,335.28,,,defense,defensive_back,SS,1.0
2550,2014,23.0,Virginia Tech,1.8288,96.61517481,4.59,88.9,17.0,297.18,7.05,4.13,defense,defensive_back,CB,1.0
2551,2011,22.0,Tennessee,1.9558,117.0268315,4.68,83.82,27.0,292.1,7.03,4.4,offense,backs_receivers,TE,1.0
2552,2012,22.0,Stanford,1.8034,95.2543977,4.61,83.82,21.0,304.8,6.97,4.15,defense,defensive_back,SS,0.0
2553,2010,22.0,Notre Dame,1.905,100.6975061,4.76,,,,,,offense,backs_receivers,QB,1.0
2554,2011,,Fresno St.,1.905,105.6870222,5.12,,,,6.84,4.28,offense,backs_receivers,QB,0.0
2555,2013,22.0,Missouri,1.8034,92.53284348,4.74,91.44,26.0,304.8,6.53,3.96,offense,backs_receivers,WR,0.0
2556,2011,,Clemson,1.8288,98.42954429,4.63,88.9,,294.64,,,defense,defensive_back,SS,0.0
2557,2009,26.0,Texas,1.7526,88.90410452,4.5,,,,7.28,4.47,offense,backs_receivers,WR,0.0
2558,2018,22.0,Washington,1.8542,108.8621688,4.72,82.55,19.0,292.1,7.2,4.4,defense,line_backer,ILB,1.0
2559,2018,23.0,Alabama,1.8288,85.72895793,4.43,78.74,15.0,279.4,6.88,4.41,offense,backs_receivers,WR,1.0
2560,2017,21.0,Troy,1.8542,92.98643585,4.61,93.98,14.0,302.26,6.72,4.18,defense,defensive_back,FS,1.0
2561,2017,22.0,Virginia Tech,1.905,116.5732391,4.88,77.47,,292.1,7.38,4.58,defense,defensive_lineman,DE,0.0
2562,2015,,UNLV,1.905,99.7903214,4.57,90.17,16.0,292.1,7.25,4.12,offense,backs_receivers,WR,0.0
2563,2016,21.0,Georgia,1.905,117.4804238,4.8,92.71,16.0,307.34,,,defense,line_backer,OLB,1.0
2564,2015,23.0,Virginia Tech,1.8288,93.89362059,4.56,,15.0,,,,defense,defensive_back,FS,0.0
2565,2010,22.0,Connecticut,1.905,95.2543977,4.39,86.36,16.0,312.42,6.94,4.6,offense,backs_receivers,WR,1.0
2566,2018,22.0,Virginia,1.905,98.88313666,4.95,78.74,16.0,284.48,7.15,4.33,offense,backs_receivers,QB,0.0
2567,2011,22.0,Oklahoma St.,1.7018,90.26488163,4.46,88.9,24.0,309.88,6.74,4.21,offense,backs_receivers,RB,1.0
2568,2012,21.0,North Carolina St.,1.8796,107.5013917,4.71,82.55,22.0,289.56,7.18,4.43,defense,line_backer,OLB,1.0
2569,2010,,Michigan St.,1.7272,80.73944186,,,12.0,,,,special_teams,kicking_specialist,K,0.0
2570,2011,23.0,Idaho,1.8034,99.33672903,4.74,82.55,24.0,279.4,6.55,3.9,defense,defensive_back,SS,1.0
2571,2019,22.0,Washington St.,1.7526,89.35769689,4.58,92.71,,299.72,7.01,4.25,offense,backs_receivers,RB,0.0
2572,2015,20.0,LSU,1.8542,102.965468,4.55,91.44,24.0,307.34,7.14,4.2,defense,line_backer,OLB,1.0
2573,2013,23.0,North Carolina St.,2.0066,102.0582833,4.94,67.31,,259.08,7.49,4.52,offense,backs_receivers,QB,1.0
2574,2015,,Alabama,1.905,117.9340162,4.74,74.93,19.0,254.0,7.56,4.53,defense,line_backer,OLB,1.0
2575,2014,22.0,Ohio St.,1.9812,140.1600423,5.37,66.04,28.0,256.54,7.79,4.64,offense,offensive_lineman,OT,1.0
2576,2017,23.0,Arkansas,1.905,95.2543977,,,,,,,special_teams,kicking_specialist,P,0.0
2577,2016,22.0,California,1.8542,85.27536556,4.42,97.79,11.0,314.96,6.6,4.22,offense,backs_receivers,WR,1.0
2578,2010,22.0,Oklahoma,1.8542,91.62565874,4.65,90.17,20.0,304.8,6.76,4.22,defense,defensive_back,CB,0.0
2579,2012,,Louisiana Tech,1.8034,99.33672903,4.67,85.09,21.0,279.4,7.26,4.4,offense,backs_receivers,RB,0.0
2580,2019,23.0,South Carolina,1.8034,97.06876718,4.48,99.06,15.0,309.88,7.03,4.14,offense,backs_receivers,WR,1.0
2581,2016,24.0,East Carolina,1.8796,101.1510985,4.61,86.36,18.0,312.42,7.15,4.47,defense,line_backer,OLB,0.0
2582,2019,,North Carolina St.,1.8796,92.07925111,4.63,93.98,13.0,299.72,7.07,4.23,offense,backs_receivers,WR,0.0
2583,2009,21.0,Miami (FL),1.7526,77.1107029,4.42,87.63,6.0,317.5,6.71,4.05,defense,defensive_back,CB,0.0
2584,2012,23.0,Oklahoma,1.9558,141.5208194,4.94,90.17,19.0,289.56,7.52,4.78,offense,offensive_lineman,OT,1.0
2585,2016,23.0,Utah,1.8796,122.9235323,4.92,90.17,23.0,287.02,7.06,4.39,defense,defensive_lineman,DE,0.0
2586,2011,22.0,Southern Arkansas,1.905,140.1600423,5.25,68.58,23.0,256.54,7.7,4.71,defense,defensive_lineman,DT,0.0
2587,2019,,Marshall,1.905,95.70799007,,81.28,12.0,297.18,,4.25,offense,backs_receivers,WR,0.0
2588,2011,21.0,Oregon,1.8542,86.1825503,4.56,85.09,,292.1,6.42,3.94,offense,backs_receivers,WR,0.0
2589,2017,22.0,Florida St.,1.9304,127.0058636,,,18.0,,,,defense,defensive_lineman,DE,1.0
2590,2017,21.0,Florida St.,1.8288,85.72895793,4.65,80.01,12.0,289.56,6.93,4.46,offense,backs_receivers,WR,0.0
2591,2016,23.0,Appalachian St.,1.8796,128.8202331,5.15,76.2,32.0,287.02,7.95,4.53,defense,defensive_lineman,DE,1.0
2592,2010,20.0,Florida,1.8034,87.54332741,4.52,88.9,18.0,317.5,6.94,4.34,defense,defensive_back,CB,1.0
2593,2017,21.0,Colorado,1.905,89.81128926,4.45,102.87,,322.58,6.93,4.13,defense,defensive_back,CB,1.0
2594,2010,24.0,West Virginia,1.9558,139.70645,5.11,77.47,19.0,269.24,7.68,4.68,offense,offensive_lineman,OT,1.0
2595,2010,23.0,Ohio St.,1.8542,91.62565874,4.94,,,,,,special_teams,kicking_specialist,K,0.0
2596,2011,23.0,South Carolina,1.9304,97.97595192,4.53,85.09,15.0,299.72,7.05,4.25,offense,backs_receivers,WR,0.0
2597,2013,23.0,Florida A&M,1.8796,108.8621688,4.68,81.28,21.0,314.96,7.4,4.55,defense,line_backer,ILB,1.0
2598,2011,23.0,Iowa,1.9304,101.1510985,4.87,82.55,,279.4,6.95,4.43,offense,backs_receivers,QB,1.0
2599,2014,,Dixie State,1.905,121.5627552,4.79,,35.0,,,,offense,backs_receivers,TE,0.0
2600,2018,21.0,Alabama,1.9812,94.34721296,4.83,77.47,,289.56,7.28,4.41,special_teams,kicking_specialist,P,1.0
2601,2015,,SE Louisiana,1.8796,95.70799007,4.81,93.98,,317.5,7.13,4.2,offense,backs_receivers,QB,0.0
2602,2012,23.0,Florida,1.778,87.54332741,4.41,85.09,,307.34,6.95,4.13,defense,defensive_back,CB,1.0
2603,2012,22.0,Michigan St.,1.8542,95.70799007,4.52,80.01,12.0,294.64,7.1,,offense,backs_receivers,WR,1.0
2604,2012,,Arizona St.,1.905,102.965468,4.54,90.17,,287.02,,4.15,offense,backs_receivers,WR,0.0
2605,2017,,East. Washington,1.8542,92.07925111,4.68,86.36,9.0,317.5,6.73,4.21,offense,backs_receivers,WR,0.0
2606,2009,22.0,Abilene Christian,1.8034,83.91458845,4.34,88.9,,309.88,6.81,4.15,offense,backs_receivers,WR,1.0
2607,2017,25.0,Ohio St.,1.8034,87.99691978,4.92,,,,,,special_teams,kicking_specialist,P,0.0
2608,2009,20.0,Penn St.,1.8542,124.2843094,4.78,73.66,17.0,271.78,7.32,4.57,defense,defensive_lineman,DE,0.0
2609,2018,,West. Michigan,1.8034,108.4085764,4.63,76.2,18.0,276.86,6.93,4.31,offense,backs_receivers,RB,0.0
2610,2011,22.0,Stanford,1.8288,112.4909078,4.87,72.39,22.0,259.08,7.1,4.56,offense,backs_receivers,FB,1.0
2611,2014,20.0,USC,1.905,145.1495584,5.38,,23.0,,,,offense,offensive_lineman,C,1.0
2612,2012,23.0,Kansas St.,1.8288,87.99691978,4.52,83.82,14.0,294.64,,,defense,defensive_back,CB,0.0
2613,2017,22.0,North Carolina,1.9304,100.2439138,4.58,95.25,,302.26,6.95,4.14,offense,backs_receivers,WR,0.0
2614,2014,20.0,LSU,1.905,140.6136347,4.93,69.85,25.0,,,,offense,offensive_lineman,OG,1.0
2615,2015,22.0,Mississippi St.,1.9304,111.583723,4.66,102.87,16.0,307.34,7.21,4.27,defense,line_backer,ILB,1.0
2616,2018,21.0,Florida St.,1.905,97.52235955,4.47,101.6,21.0,335.28,,,defense,defensive_back,S,1.0
2617,2013,23.0,Oklahoma St.,1.8542,85.72895793,4.86,,,,,,special_teams,kicking_specialist,P,0.0
2618,2019,21.0,Mississippi St.,1.8542,96.16158244,4.77,91.44,12.0,,,4.46,defense,defensive_back,S,0.0
2619,2014,,Texas,1.8542,95.70799007,4.85,,,,,,special_teams,kicking_specialist,K,0.0
2620,2014,21.0,Central Florida,1.9558,105.2334298,4.93,82.55,,292.1,7.08,4.21,offense,backs_receivers,QB,1.0
2621,2014,21.0,Vanderbilt,1.905,96.16158244,4.46,90.17,21.0,304.8,6.95,4.18,offense,backs_receivers,WR,1.0
2622,2018,23.0,Pittsburgh,1.8796,95.70799007,4.43,96.52,15.0,327.66,7.24,4.41,offense,backs_receivers,WR,0.0
2623,2016,22.0,Virginia Tech,1.9304,112.0373154,4.77,87.63,18.0,307.34,7.0,4.33,offense,backs_receivers,TE,0.0
2624,2014,22.0,Virginia Tech,1.9812,112.4909078,4.61,90.17,,299.72,7.05,4.18,offense,backs_receivers,QB,1.0
2625,2015,21.0,Arizona St.,1.8796,98.42954429,4.44,106.68,,312.42,,,offense,backs_receivers,WR,1.0
2626,2011,20.0,Kentucky,1.778,86.63614267,4.46,85.09,16.0,292.1,7.08,4.34,offense,backs_receivers,WR,1.0
2627,2017,21.0,Tennessee,1.778,97.06876718,4.56,100.33,15.0,332.74,,,offense,backs_receivers,RB,1.0
2628,2009,22.0,Tennessee St.,1.7526,101.1510985,4.51,85.09,25.0,294.64,,,offense,backs_receivers,RB,1.0
2629,2017,22.0,Drake,1.9558,114.7588696,,83.82,22.0,307.34,,,offense,backs_receivers,TE,1.0
2630,2009,22.0,Oregon,1.7526,94.80080533,4.57,88.9,20.0,292.1,,,offense,backs_receivers,RB,0.0
2631,2009,20.0,Florida,1.8034,87.08973504,4.39,,19.0,,,,offense,backs_receivers,WR,1.0
2632,2009,22.0,Stanford,1.778,89.35769689,4.44,,14.0,,,,defense,defensive_back,CB,0.0
2633,2010,23.0,UCLA,1.8542,107.0477993,4.69,82.55,25.0,297.18,6.67,4.11,defense,line_backer,OLB,0.0
2634,2015,23.0,Texas A&M,1.9304,149.6854821,5.19,74.93,26.0,259.08,7.51,4.62,offense,offensive_lineman,OG,1.0
2635,2011,,Florida Atlantic,1.9558,98.88313666,4.83,78.74,,289.56,6.87,4.16,offense,backs_receivers,QB,0.0
2636,2009,22.0,Louisville,1.9304,140.6136347,5.19,77.47,30.0,251.46,7.56,4.51,offense,offensive_lineman,C,1.0
2637,2018,22.0,Arizona St.,1.9558,138.3456729,5.32,68.58,28.0,256.54,7.92,4.86,offense,offensive_lineman,OG,1.0
2638,2010,,UNLV,1.8542,92.98643585,4.65,,13.0,,,,offense,backs_receivers,WR,0.0
2639,2012,23.0,Georgia,1.9304,151.953444,5.24,68.58,32.0,256.54,8.04,4.99,offense,offensive_lineman,OT,1.0
2640,2019,22.0,Mississippi St.,1.8034,92.98643585,4.45,,,294.64,,,defense,defensive_back,S,1.0
2641,2013,22.0,Missouri Western St.,1.9304,118.8412009,4.84,77.47,20.0,281.94,7.07,4.33,defense,defensive_lineman,DE,1.0
2642,2010,22.0,Arizona St.,1.905,142.8815966,5.22,67.31,33.0,256.54,7.56,4.51,offense,offensive_lineman,OG,1.0
2643,2010,22.0,USC,1.9304,117.4804238,4.71,90.17,19.0,287.02,6.99,4.57,offense,backs_receivers,TE,1.0
2644,2010,23.0,Clemson,1.9304,114.3052772,4.65,86.36,23.0,289.56,7.29,4.41,defense,line_backer,OLB,1.0
2645,2012,22.0,Arkansas,1.8034,81.19303423,4.51,91.44,,312.42,7.09,,offense,backs_receivers,WR,1.0
2646,2012,22.0,Georgia,1.9812,156.4893677,5.08,59.69,31.0,236.22,8.13,5.0,offense,offensive_lineman,OT,1.0
2647,2016,23.0,North Dakota St.,1.9558,107.5013917,4.77,77.47,,299.72,6.86,4.15,offense,backs_receivers,QB,1.0
2648,2019,21.0,Mississippi,1.9558,140.6136347,5.33,63.5,,287.02,,4.74,offense,offensive_lineman,OT,1.0
2649,2018,,Oklahoma St.,1.905,92.98643585,4.51,85.09,11.0,304.8,,,offense,backs_receivers,WR,0.0
2650,2016,23.0,Georgia,1.8288,89.81128926,4.45,91.44,15.0,327.66,6.94,4.34,offense,backs_receivers,WR,1.0
2651,2009,22.0,USC,1.8796,102.965468,4.93,82.55,,294.64,7.06,4.21,offense,backs_receivers,QB,1.0
2652,2013,22.0,Miami (FL),1.8034,87.54332741,4.4,85.09,14.0,302.26,6.71,4.18,defense,defensive_back,CB,1.0
2653,2015,22.0,Mississippi St.,1.7272,98.42954429,4.7,81.28,21.0,287.02,,,offense,backs_receivers,RB,1.0
2654,2017,22.0,Arkansas,1.9558,124.2843094,4.92,83.82,22.0,314.96,,,defense,defensive_lineman,DE,1.0
2655,2018,,Miami (FL),1.9304,114.7588696,,,21.0,,,,offense,backs_receivers,TE,0.0
2656,2009,22.0,Wisconsin,1.9558,120.6555704,4.86,77.47,24.0,284.48,7.68,4.88,defense,defensive_lineman,DE,1.0
2657,2017,20.0,Texas,1.8288,105.6870222,,,18.0,,,,offense,backs_receivers,RB,1.0
2658,2012,23.0,Rutgers,1.8796,121.5627552,4.9,81.28,23.0,276.86,7.05,4.35,defense,defensive_lineman,DE,0.0
2659,2009,23.0,West Virginia,1.8288,89.35769689,4.55,88.9,,297.18,7.06,4.42,offense,backs_receivers,QB,1.0
2660,2016,,Jacksonville St.,1.905,135.1705263,5.15,63.5,23.0,,7.9,4.97,defense,defensive_lineman,DT,0.0
2661,2015,,West. Michigan,1.8034,87.99691978,4.62,,,304.8,,,defense,defensive_back,CB,0.0
2662,2009,20.0,South Carolina,1.7272,82.55381134,4.41,95.25,19.0,307.34,7.15,4.2,defense,defensive_back,CB,1.0
2663,2019,,Troy,1.8288,87.99691978,4.75,,14.0,320.04,7.33,4.22,defense,defensive_back,CB,0.0
2664,2019,21.0,Oklahoma St.,1.778,89.81128926,4.4,101.6,21.0,330.2,,,offense,backs_receivers,RB,1.0
2665,2014,23.0,Utah,1.8542,135.1705263,5.1,77.47,31.0,281.94,7.67,4.53,defense,defensive_lineman,DT,0.0
2666,2016,,Northern Iowa,1.8796,90.26488163,4.68,93.98,,322.58,7.07,4.06,defense,defensive_back,CB,0.0
2667,2012,22.0,Cincinnati,1.9558,133.8097492,4.93,85.09,33.0,274.32,7.26,4.44,defense,defensive_lineman,DT,1.0
2668,2016,22.0,Stanford,1.9812,138.3456729,5.19,,23.0,,,,offense,offensive_lineman,OT,1.0
2669,2017,,Washington,1.8796,120.6555704,,,24.0,,,,defense,defensive_lineman,DE,0.0
2670,2009,23.0,Utah,1.9304,119.2947933,4.79,82.55,24.0,274.32,7.52,4.47,defense,defensive_lineman,DE,1.0
2671,2016,21.0,Mississippi St.,1.9558,101.6046909,4.85,71.12,,287.02,,,offense,backs_receivers,WR,0.0
2672,2019,,Kentucky,1.8034,94.34721296,4.39,85.09,19.0,287.02,,,defense,defensive_back,S,0.0
2673,2011,21.0,Notre Dame,1.9812,117.4804238,4.83,,,,,,offense,backs_receivers,TE,1.0
2674,2012,22.0,Vanderbilt,1.8796,97.97595192,4.43,97.79,22.0,325.12,7.01,4.44,defense,defensive_back,SS,0.0
2675,2013,22.0,Bowling Green,1.8796,136.9848957,5.33,,30.0,,7.34,4.44,defense,defensive_lineman,DT,1.0
2676,2016,21.0,LSU,1.8288,86.63614267,4.61,93.98,16.0,312.42,6.86,4.0,defense,defensive_back,SS,1.0
2677,2017,,Tenn-Chattanooga,1.905,122.9235323,,,,,,,defense,defensive_lineman,DE,0.0
2678,2015,20.0,Tulane,1.778,82.55381134,4.5,85.09,9.0,292.1,7.2,4.26,defense,defensive_back,CB,1.0
2679,2018,21.0,Auburn,1.8542,92.07925111,4.53,86.36,16.0,314.96,,,defense,defensive_back,CB,1.0
2680,2019,,Wyoming,1.8288,94.80080533,4.56,92.71,9.0,307.34,7.08,4.2,defense,defensive_back,S,0.0
2681,2009,,LSU,1.8288,90.26488163,4.35,80.01,,297.18,,,offense,backs_receivers,WR,1.0
2682,2012,23.0,USC,1.905,138.7992652,4.97,,,,,,defense,defensive_lineman,DT,0.0
2683,2018,23.0,Oklahoma St.,1.9304,97.97595192,4.62,86.36,13.0,307.34,7.07,4.25,offense,backs_receivers,WR,1.0
2684,2010,22.0,Miami (FL),1.8034,107.0477993,4.81,,24.0,,7.19,4.42,defense,line_backer,ILB,1.0
2685,2018,,Alabama,1.8796,141.0672271,4.95,72.39,27.0,271.78,7.58,4.71,defense,defensive_lineman,DT,0.0
2686,2018,22.0,Pittsburgh,2.0066,134.7169339,4.82,74.93,22.0,271.78,7.14,4.5,offense,offensive_lineman,OT,1.0
2687,2018,22.0,SMU,1.905,98.88313666,4.54,90.17,18.0,314.96,6.57,4.11,offense,backs_receivers,WR,1.0
2688,2011,22.0,Iowa,1.905,127.459456,4.78,83.82,,287.02,7.3,4.13,defense,defensive_lineman,DE,1.0
2689,2017,21.0,Central Florida,1.8288,87.99691978,4.38,97.79,17.0,335.28,6.87,4.14,defense,defensive_back,CB,1.0
2690,2009,21.0,Auburn,1.7526,85.27536556,4.43,92.71,15.0,309.88,7.09,4.08,defense,defensive_back,CB,1.0
2691,2016,23.0,Florida St.,1.8288,93.44002822,4.76,83.82,14.0,289.56,7.08,4.33,defense,defensive_back,SS,0.0
2692,2019,,Virginia Tech,2.0066,146.9639279,,,27.0,289.56,8.07,4.5,offense,offensive_lineman,OT,0.0
2693,2018,23.0,Northwestern,1.8288,92.98643585,4.44,90.17,19.0,325.12,6.56,4.12,defense,defensive_back,S,0.0
2694,2018,23.0,Ohio St.,1.9304,138.3456729,,,,,,,offense,offensive_lineman,C,1.0
2695,2015,23.0,Duke,1.905,146.5103355,5.33,80.01,25.0,261.62,8.17,4.87,offense,offensive_lineman,OG,1.0
2696,2013,22.0,USC,1.8796,102.965468,4.91,,,,,,offense,backs_receivers,QB,1.0
2697,2017,22.0,Michigan,1.905,99.7903214,,,20.0,,,,defense,defensive_back,CB,1.0
2698,2016,,Texas A&M,1.8034,79.83225712,4.56,97.79,,314.96,6.82,4.06,defense,defensive_back,CB,0.0
2699,2019,22.0,Auburn,1.8542,93.44002822,4.3,104.14,16.0,330.2,7.02,4.19,defense,defensive_back,CB,1.0
2700,2016,21.0,Ohio St.,1.8542,105.2334298,4.47,90.17,17.0,337.82,7.12,4.2,defense,line_backer,OLB,1.0
2701,2009,22.0,Mississippi,1.9304,140.1600423,5.16,77.47,21.0,261.62,7.81,4.6,offense,offensive_lineman,OT,1.0
2702,2013,23.0,Stony Brook,1.7526,94.80080533,4.54,,20.0,,7.21,4.43,offense,backs_receivers,RB,0.0
2703,2015,20.0,Michigan,1.9304,105.2334298,4.7,97.79,17.0,309.88,,,offense,backs_receivers,WR,1.0
2704,2017,22.0,Louisville,1.905,88.45051215,4.51,91.44,,330.2,,,offense,backs_receivers,WR,0.0
2705,2010,23.0,Missouri,1.9558,97.52235955,4.62,,,,,,offense,backs_receivers,WR,0.0
2706,2014,22.0,Miami (FL),1.8542,89.81128926,4.55,78.74,14.0,304.8,7.23,4.5,offense,backs_receivers,WR,0.0
2707,2010,22.0,USC,1.9304,140.1600423,5.12,68.58,23.0,251.46,,,offense,offensive_lineman,OG,0.0
2708,2011,23.0,Missouri State,1.9558,136.077711,5.31,73.66,25.0,261.62,7.6,4.63,offense,offensive_lineman,OG,1.0
2709,2019,22.0,Mississippi St.,1.8796,98.88313666,4.63,,,,,,defense,defensive_back,CB,0.0
2710,2016,21.0,Indiana,1.9812,136.5313034,4.94,80.01,31.0,292.1,7.7,4.44,offense,offensive_lineman,OT,1.0
2711,2009,21.0,Alabama,1.8288,94.80080533,4.5,91.44,24.0,307.34,7.35,4.51,offense,backs_receivers,RB,1.0
2712,2013,22.0,West Virginia,1.7272,78.92507238,4.34,81.28,14.0,304.8,,4.01,offense,backs_receivers,WR,1.0
2713,2016,,Georgia,1.9304,129.2738255,5.23,76.2,20.0,281.94,7.46,4.73,defense,defensive_lineman,DE,0.0
2714,2012,22.0,Clemson,1.8796,142.4280042,5.2,78.74,35.0,254.0,7.97,4.71,defense,defensive_lineman,DT,1.0
2715,2017,22.0,Boise St.,1.8542,103.4190604,4.67,85.09,,307.34,,4.39,defense,line_backer,ILB,1.0
2716,2018,24.0,Fort Hays St.,1.9558,142.8815966,5.09,78.74,,284.48,7.5,4.53,defense,defensive_lineman,DT,1.0
2717,2013,23.0,Clemson,1.9304,125.1914941,4.87,80.01,26.0,289.56,,,defense,defensive_lineman,DE,1.0
2718,2016,21.0,UCLA,1.9558,133.3561568,5.3,71.12,30.0,281.94,7.75,4.9,offense,offensive_lineman,OG,0.0
2719,2016,23.0,Oklahoma,1.778,87.99691978,4.48,104.14,20.0,312.42,7.0,4.35,offense,backs_receivers,WR,1.0
2720,2014,23.0,Buffalo,1.905,113.8516849,4.65,101.6,23.0,325.12,7.08,4.18,defense,line_backer,OLB,1.0
2721,2018,22.0,Georgia,1.8034,102.965468,4.52,97.79,29.0,325.12,7.09,4.25,offense,backs_receivers,RB,1.0
2722,2015,21.0,Kentucky,1.9558,139.2528576,5.51,63.5,,246.38,7.91,4.87,offense,offensive_lineman,OT,0.0
2723,2017,20.0,Akron,1.8796,102.5118756,4.6,88.9,16.0,317.5,6.87,4.12,offense,backs_receivers,WR,0.0
2724,2011,22.0,Mississippi St.,1.905,108.8621688,4.65,86.36,17.0,292.1,6.95,4.25,defense,line_backer,ILB,1.0
2725,2017,,Indiana (PA),1.8796,146.0567431,5.36,62.23,26.0,251.46,8.02,4.88,offense,offensive_lineman,OG,0.0
2726,2012,20.0,Virginia Tech,1.778,93.44002822,4.38,104.14,,335.28,7.09,4.12,offense,backs_receivers,RB,1.0
2727,2011,23.0,North Carolina St.,1.8796,88.45051215,4.51,95.25,6.0,317.5,6.86,4.18,offense,backs_receivers,WR,0.0
2728,2011,22.0,Iowa,1.905,124.7379018,4.85,,22.0,,,,defense,defensive_lineman,DE,1.0
2729,2010,23.0,Utah,1.905,113.8516849,4.75,96.52,,322.58,7.07,4.27,defense,line_backer,OLB,1.0
2730,2013,20.0,Oklahoma,1.8288,87.99691978,4.38,85.09,16.0,314.96,,4.35,offense,backs_receivers,WR,1.0
2731,2014,22.0,Missouri,1.9304,98.88313666,4.6,91.44,20.0,314.96,7.07,4.25,offense,backs_receivers,WR,0.0
2732,2010,23.0,South Florida,1.8288,88.90410452,4.5,96.52,16.0,322.58,6.87,4.05,defense,defensive_back,CB,1.0
2733,2012,21.0,Oklahoma St.,1.8542,93.89362059,4.47,,19.0,,,,defense,defensive_back,FS,1.0
2734,2016,22.0,Louisiana Tech,1.778,97.52235955,4.56,95.25,18.0,307.34,6.97,4.28,offense,backs_receivers,RB,1.0
2735,2011,24.0,Arizona,1.9812,147.4175203,5.54,67.31,25.0,251.46,8.25,5.0,offense,offensive_lineman,OT,0.0
2736,2010,22.0,Northwestern,1.905,102.0582833,4.93,81.28,,279.4,6.96,4.37,offense,backs_receivers,QB,1.0
2737,2013,24.0,SE Louisiana,1.778,85.27536556,4.39,101.6,17.0,335.28,6.89,4.23,defense,defensive_back,CB,1.0
2738,2017,24.0,UCLA,2.032,139.2528576,5.18,72.39,,266.7,7.52,4.58,offense,offensive_lineman,OT,1.0
2739,2010,,Connecticut,1.9304,113.3980925,4.7,92.71,23.0,292.1,7.32,4.62,defense,defensive_lineman,DE,0.0
2740,2018,21.0,UCLA,1.8542,92.07925111,4.5,87.63,8.0,284.48,,4.19,offense,backs_receivers,WR,1.0
2741,2015,,Harding,1.8288,95.70799007,4.4,86.36,17.0,299.72,7.51,4.5,offense,backs_receivers,WR,0.0
2742,2011,,Houston,1.905,136.077711,6.0,63.5,23.0,208.28,9.04,5.56,offense,offensive_lineman,OG,0.0
2743,2015,22.0,Alabama,1.9304,142.8815966,5.39,73.66,17.0,238.76,8.04,4.7,offense,offensive_lineman,OT,1.0
2744,2012,22.0,Georgia,1.905,137.4384881,5.35,77.47,29.0,266.7,7.95,4.74,offense,offensive_lineman,C,1.0
2745,2010,24.0,Mississippi,1.7526,81.6466266,4.52,90.17,,314.96,6.66,4.11,defense,defensive_back,CB,0.0
2746,2015,23.0,Georgia Tech,1.8796,102.5118756,4.52,,,,,,offense,backs_receivers,WR,1.0
2747,2011,23.0,Wisconsin,1.8288,104.3262451,4.83,73.66,,281.94,,,offense,backs_receivers,RB,0.0
2748,2011,21.0,Clemson,1.8034,105.6870222,4.53,92.71,24.0,304.8,7.16,4.39,offense,backs_receivers,RB,1.0
2749,2015,21.0,Memphis,1.7526,88.45051215,4.51,91.44,17.0,330.2,6.8,3.82,defense,defensive_back,CB,1.0
2750,2017,23.0,Syracuse,1.8542,94.34721296,4.49,78.74,14.0,320.04,6.95,4.32,offense,backs_receivers,WR,0.0
2751,2015,,Portland St.,1.8796,100.2439138,5.08,,,,,,special_teams,kicking_specialist,P,0.0
2752,2009,22.0,North Carolina St.,1.8288,101.6046909,4.37,93.98,24.0,292.1,7.35,4.33,offense,backs_receivers,RB,1.0
2753,2015,22.0,Louisville,1.905,94.80080533,4.45,92.71,17.0,317.5,,,offense,backs_receivers,WR,1.0
2754,2014,22.0,Florida St.,1.905,98.88313666,4.52,80.01,,302.26,,,defense,line_backer,OLB,1.0
2755,2010,,Mississippi,1.905,99.33672903,5.04,83.82,,269.24,7.08,4.33,offense,backs_receivers,QB,0.0
